R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
5.500000000000000,-47.16832805360,75.919060429746,-4.537887960e-4,-14.63528282210,-40.73835959385,72.979912373567,-4.537887957e-4,-14.63528282209,-47.16803804098,75.925692305937,-40.73842555396,72.883928059304,-40.73835959386,72.979912373710,-40.73842555397,72.883928059446,-7.437357481e-4,-19.75149967267
6.000000000000000,-46.42894459812,74.638439821151,-5.383730226e-4,-15.96565557269,-39.99163224948,71.435258613511,-5.383730211e-4,-15.96565557267,-46.42859952861,74.645646422273,-39.99171060227,71.330532954716,-39.99163224947,71.435258613601,-39.99171060227,71.330532954776,-8.821968312e-4,-21.54148583182
6.500000000000000,-45.75152693629,73.357823565556,-6.298244148e-4,-17.29600058403,-39.30621024984,69.891278719150,-6.298244151e-4,-17.29600058403,-45.75112204223,73.365597575493,-39.30630202075,69.777807621594,-39.30621024983,69.891278719066,-39.30630202074,69.777807621517,-1.031962211e-3,-23.33002350404
7.000000000000000,-45.12709256655,72.077211428275,-7.280300973e-4,-18.62631584901,-38.67311048666,68.348025571002,-7.280300966e-4,-18.62631584901,-45.12662308522,72.085544931309,-38.67321668797,68.225804558816,-38.67311048665,68.348025571018,-38.67321668797,68.225804558831,-1.192871825e-3,-25.11699758464
7.500000000000001,-44.54853304828,70.796606811124,-8.328717043e-4,-19.95659894566,-38.08521103979,66.805552521389,-8.328717038e-4,-19.95659894566,-44.54799422016,70.805491301901,-38.08533267003,66.674576755893,-38.08521103979,66.805552521460,-38.08533267004,66.674576755946,-1.364758130e-3,-26.90229431525
8.000000000000000,-44.01010469174,69.516010246884,-9.442221503e-4,-21.28684805803,-37.53676987894,65.263911703348,-9.442221508e-4,-21.28684805803,-44.00949176148,69.525436624893,-37.53690792186,65.124175964569,-37.53676987895,65.263911703357,-37.53690792187,65.124175964585,-1.547441100e-3,-28.68580131012
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 16.0
Wcoup = 400.0
3.000000000000000,-52.76855657790,82.285711712304,-1.155548109e-4,-7.978428336001,-46.81579743437,80.709382490480,-1.155548108e-4,-7.978428335992,-52.76848276502,82.288715624613,-46.81581616541,80.657146249653,-46.81579743439,80.709382490524,-46.81581616544,80.657146249643,-1.868131740e-4,-10.78635982326
3.500000000000000,-51.43928666022,80.998968014891,-1.566425131e-4,-9.308133915630,-45.48203075012,79.161848159399,-1.566425127e-4,-9.308133915637,-51.43918620775,81.002464853467,-45.48205621766,79.100900582106,-45.48203075008,79.161848159264,-45.48205621763,79.100900582004,-2.528072364e-4,-12.58222125286
4.000000000000000,-50.29060477522,79.712231170845,-2.038541450e-4,-10.63782457446,-44.32815245433,77.614712397994,-2.038541446e-4,-10.63782457446,-50.29047358865,79.716217358224,-44.32818567668,77.545051023652,-44.32815245435,77.614712398040,-44.32818567669,77.545051023661,-3.286065662e-4,-14.37722478941
4.500000000000000,-49.28020376700,78.425502313100,-2.571297373e-4,-11.96749824030,-43.31185266199,76.068031115649,-2.571297378e-4,-11.96749824030,-49.28003775411,78.429973788839,-43.31189464970,75.989653129912,-43.31185266200,76.068031115419,-43.31189464971,75.989653129698,-4.141293205e-4,-16.17124999207
5.000000000000000,-48.37919987718,77.138782969370,-3.164017081e-4,-13.29715279983,-42.40424180368,74.521859828194,-3.164017080e-4,-13.29715279982,-48.37899494567,77.143735169303,-42.40429355860,74.434762043573,-42.40424180365,74.521859828320,-42.40429355857,74.434762043681,-5.092834731e-4,-17.96417725470
5.500000000000000,-47.56698447530,75.852073988125,-3.815952261e-4,-14.62678637160,-41.58471343639,72.976253588587,-3.815952263e-4,-14.62678637159,-47.56673653488,75.857501831473,-41.58477595068,72.880432470271,-41.58471343637,72.976253588625,-41.58477595066,72.880432470277,-6.139667625e-4,-19.75588791298
6.000000000000000,-46.82835380566,74.565377990587,-4.526274492e-4,-15.95639674944,-40.83805183754,71.431266975961,-4.526274486e-4,-15.95639674945,-46.82805876628,74.571275908784,-40.83812609256,71.326718592712,-40.83805183754,71.431266975906,-40.83812609256,71.326718592650,-7.280669921e-4,-21.54626433476
6.500000000000000,-46.15175479350,73.278696367808,-5.294096776e-4,-17.28598199494,-40.15270132633,69.886954212640,-5.294096765e-4,-17.28598199494,-46.15140856706,73.285058290762,-40.15278829190,69.773674277039,-40.15270132632,69.886954212730,-40.15278829189,69.773674277123,-8.514628938e-4,-23.33519002266
7.000000000000000,-45.52820657895,71.992029775811,-6.118440143e-4,-18.61554025225,-39.51967880070,68.343368136815,-6.118440139e-4,-18.61554025225,-45.52780507735,71.998849132483,-39.51977943377,68.221351959111,-39.51967880069,68.343368136767,-39.51977943377,68.221351959086,-9.840212469e-4,-25.12254969037
7.500000000000001,-44.95060108215,70.705382319363,-6.998281796e-4,-19.94506930362,-38.93186234709,66.800562166292,-6.998281785e-4,-19.94506930361,-44.95014021842,70.712652052144,-38.93197759115,66.669804678924,-38.93186234709,66.800562166413,-38.93197759115,66.669804679020,-1.125603210e-3,-26.90822939944
8.000000000000000,-44.41319437494,69.418755261474,-7.932521975e-4,-21.27456753191,-38.38350994226,65.258588449500,-7.932521973e-4,-21.27456753190,-44.41267006176,69.426467813454,-38.38364072630,65.119084188297,-38.38350994226,65.258588449480,-38.38364072630,65.119084188282,-1.276059322e-3,-28.69211658532
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 18.0
Wcoup = 400.0
3.000000000000000,-53.03742776025,82.252608590241,-9.895390327e-5,-7.975112986944,-47.61652820196,80.708312726021,-9.895390344e-5,-7.975112986934,-53.03736483732,82.255058005280,-47.61654625021,80.656129989763,-47.61652820192,80.708312726166,-47.61654625016,80.656129989932,-1.563678739e-4,-10.78774562408
3.500000000000000,-51.70852122875,80.960323557602,-1.340721200e-4,-9.304268585230,-46.28279808333,79.160599538663,-1.340721204e-4,-9.304268585225,-51.70843559114,80.963174807819,-46.28282262178,79.099714156899,-46.28279808334,79.160599538626,-46.28282262180,79.099714156894,-2.114146938e-4,-12.58383567928
4.000000000000000,-50.56025942810,79.668049181271,-1.744124567e-4,-10.63341043711,-45.12896198950,77.613284663786,-1.744124563e-4,-10.63341043711,-50.56014758293,79.671299320468,-45.12899399878,77.543694076836,-45.12896198950,77.613284663911,-45.12899399877,77.543694076966,-2.746134290e-4,-14.37906676360
4.500000000000000,-49.55033713281,78.375787423057,-2.199220683e-4,-11.96253659407,-44.11271003992,76.066423977835,-2.199220675e-4,-11.96253659406,-49.55019558704,78.379433087151,-44.11275049295,75.988125256759,-44.11271003991,76.066423978015,-44.11275049293,75.988125256905,-3.458954056e-4,-16.17331828429
5.000000000000000,-48.64986726469,77.083539993171,-2.705413217e-4,-13.29164517686,-43.20515267040,74.520072972659,-2.705413228e-4,-13.29164517685,-48.64969252445,77.087577395770,-43.20520253149,74.433062788021,-43.20515267040,74.520072972982,-43.20520253148,74.433062788348,-4.251833299e-4,-17.96647048398
5.500000000000000,-47.83824344753,75.791308368919,-3.262041998e-4,-14.62073441513,-42.38568344354,72.974286665145,-3.262041999e-4,-14.62073441514,-47.83803201801,75.795733314633,-42.38574366740,72.878561338401,-42.38568344355,72.974286665057,-42.38574366741,72.878561338332,-5.123914256e-4,-19.75840454788
6.000000000000000,-47.10026156296,74.499095658726,-3.868376661e-4,-15.94980228014,-41.63908664318,71.429119610088,-3.868376664e-4,-15.94980228014,-47.10000994956,74.503903534507,-41.63915817386,71.324675043661,-41.63908664320,71.429119610185,-41.63915817387,71.324675043750,-6.074255001e-4,-21.54900269447
6.500000000000000,-46.42436868450,73.206903658539,-4.523635591e-4,-17.27884699165,-40.95380659528,69.884626020490,-4.523635590e-4,-17.27884699165,-46.42407339155,73.212089436127,-40.95389036539,69.771457753442,-40.95380659528,69.884626020472,-40.95389036539,69.771457753432,-7.101839336e-4,-23.33814827793
7.000000000000000,-45.80158482532,71.914733553311,-5.226954315e-4,-18.60786682539,-40.32086020507,68.340858656260,-5.226954333e-4,-18.60786682539,-45.80124235525,71.920291793983,-40.32095713446,68.218961804787,-40.32086020508,68.340858656293,-40.32095713448,68.218961804818,-8.205546482e-4,-25.12572586468
7.500000000000001,-45.22480246995,70.622589816599,-5.977432205e-4,-19.93685971107,-39.73312556691,66.797870971654,-5.977432206e-4,-19.93685971108,-45.22440932398,70.628514684682,-39.73323656213,66.667240260052,-39.73312556692,66.797870971662,-39.73323656214,66.667240260080,-9.384214680e-4,-26.91162137011
8.000000000000000,-44.68827766478,69.330474218025,-6.774100213e-4,-21.26582418041,-39.18486066594,65.255715094048,-6.774100216e-4,-21.26582418041,-44.68783034233,69.336759447608,-39.18498661919,65.116344839126,-39.18486066595,65.255715094123,-39.18498661920,65.116344839210,-1.063659061e-3,-28.69572208458
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 20.0
Wcoup = 400.0
3.000000000000000,-53.25336463710,82.224414705109,-8.578195295e-5,-7.972510581964,-48.38030643166,80.707501548202,-8.578195240e-5,-7.972510581965,-53.25331081203,82.226414181545,-48.38032394613,80.655368556295,-48.38030643165,80.707501548981,-48.38032394612,80.655368556986,-1.321175154e-4,-10.78878441629
3.500000000000000,-51.92476230896,80.927408490316,-1.161638351e-4,-9.301234466930,-47.04661369358,79.159652954706,-1.161638345e-4,-9.301234466925,-51.92468905108,80.929735899602,-47.04663750574,79.098825391297,-47.04661369355,79.159652954824,-47.04663750571,79.098825391409,-1.784448688e-4,-12.58504527258
4.000000000000000,-50.77684999469,79.630415023226,-1.510524772e-4,-10.62994556894,-45.89282073930,77.612202577442,-1.510524785e-4,-10.62994556894,-50.77675431422,79.633067910945,-45.89285180029,77.542677786731,-45.89282073929,77.612202577554,-45.89285180028,77.542677786846,-2.316074229e-4,-14.38044608579
4.500000000000000,-49.76732504636,78.333436571732,-1.904006430e-4,-11.95864203066,-44.87661769189,76.065206284750,-1.904006433e-4,-11.95864203067,-49.76720395100,78.336412145794,-44.87665694524,75.986981222404,-44.87661769188,76.065206284882,-44.87665694523,75.986981222516,-2.915470094e-4,-16.17486611208
5.000000000000000,-48.86730078376,77.036475197052,-2.341550931e-4,-13.28732209044,-43.96911499123,74.518719556625,-2.341550909e-4,-13.28732209043,-48.86715128145,77.039770318432,-43.96916337193,74.431790768320,-43.96911499119,74.518719556833,-43.96916337189,74.431790768503,-3.581982046e-4,-17.96818544456
5.500000000000000,-48.05616999102,75.739532618737,-2.822568997e-4,-14.61598412317,-43.14970620413,72.972797404472,-2.822568988e-4,-14.61598412318,-48.05598908771,75.743143793530,-43.14976463767,72.877161065093,-43.14970620409,72.972797404556,-43.14976463763,72.877161065193,-4.314884066e-4,-19.76028511975
6.000000000000000,-47.31872848359,74.442612071752,-3.346408073e-4,-15.94462623913,-42.40317561937,71.427494374826,-3.346408083e-4,-15.94462623913,-47.31851318357,74.446535463861,-42.40324502062,71.323146229379,-42.40317561937,71.427494374876,-42.40324502062,71.323146229411,-5.113378994e-4,-21.55104720854
6.500000000000000,-46.64342379272,73.145715626652,-3.912371295e-4,-17.27324677611,-41.71796756818,69.882864691856,-3.912371306e-4,-17.27324677611,-46.64317109803,73.149947067226,-41.71804884071,69.769800111782,-41.71796756817,69.882864691894,-41.71804884071,69.769800111842,-5.976607642e-4,-23.34035491875
7.000000000000000,-46.02127698391,71.848844727125,-4.519685439e-4,-18.60184410450,-41.08509896147,68.338961054915,-4.519685443e-4,-18.60184410450,-46.02098389476,71.853379696493,-41.08519299619,68.217174969638,-41.08509896146,68.338961054989,-41.08519299618,68.217174969696,-6.903619100e-4,-25.12809267217
7.500000000000001,-45.44518066639,70.552003975897,-5.167547713e-4,-19.93041628264,-40.49744789960,66.795836973861,-5.167547711e-4,-19.93041628264,-45.44484417940,70.556837618489,-40.49755557421,66.665323907753,-40.49744789959,66.795836973922,-40.49755557421,66.665323907811,-7.893433277e-4,-26.91414624059
8.000000000000000,-44.90939120852,69.255195409793,-5.855093503e-4,-21.25896194921,-39.94927237432,65.253544573069,-5.855093493e-4,-21.25896194922,-44.90900831744,69.260322522374,-39.94939455231,65.114298632853,-39.94927237432,65.253544573059,-39.94939455231,65.114298632832,-8.944990022e-4,-28.69840277258
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 22.0
Wcoup = 400.0
3.000000000000000,-53.43197251766,82.200782541323,-7.525612271e-5,-7.970400531125,-49.10556207350,80.706932891407,-7.525612261e-5,-7.970400531116,-53.43192619185,82.202423117476,-49.10557916982,80.654811291197,-49.10556207350,80.706932890864,-49.10557916982,80.654811290601,-1.127205126e-4,-10.78948458459
3.500000000000000,-52.10362642627,80.899817192704,-1.018532737e-4,-9.298774336437,-47.77190720591,79.158989577684,-1.018532742e-4,-9.298774336439,-52.10356337384,80.901726766094,-47.77193044911,79.098175079378,-47.77190720591,79.158989577983,-47.77193044911,79.098175079701,-1.520736795e-4,-12.58585989828
4.000000000000000,-50.95600588604,79.598865531566,-1.323856677e-4,-10.62713616956,-46.61815795508,77.611444505858,-1.323856679e-4,-10.62713616957,-50.95592353114,79.601042048502,-46.61818827322,77.541934358556,-46.61815795509,77.611444505817,-46.61818827324,77.541934358502,-1.972089762e-4,-14.38137414002
4.500000000000000,-49.94681421782,78.297930134890,-1.668105799e-4,-11.95548418210,-45.60200444707,76.064353555252,-1.668105800e-4,-11.95548418211,-49.94670998382,78.300371266537,-45.60204276067,75.986144590787,-45.60200444705,76.064353555247,-45.60204276066,75.986144590871,-2.480767593e-4,-16.17590642168
5.000000000000000,-49.04716234174,76.997013049298,-2.050799192e-4,-13.28381676207,-44.69455712487,74.517772208114,-2.050799201e-4,-13.28381676207,-49.04703364989,76.999716171108,-44.69460434597,74.430860842129,-44.69455712490,74.517772208173,-44.69460434600,74.430860842231,-3.046211293e-4,-17.96933669310
5.500000000000000,-48.23644462076,75.696116204407,-2.471404536e-4,-14.61213235151,-43.87520955896,72.971755484947,-2.471404542e-4,-14.61213235152,-48.23628889111,75.699078403940,-43.87526659014,72.876137743693,-43.87520955899,72.971755484825,-43.87526659016,72.876137743613,-3.667800623e-4,-19.76154584890
6.000000000000000,-47.49945528914,74.395242761409,-2.929332218e-4,-15.94042920778,-43.12874604220,71.426357940675,-2.929332206e-4,-15.94042920778,-47.49926993897,74.398460842167,-43.12881377552,71.322029405146,-43.12874604218,71.426357940689,-43.12881377550,71.322029405130,-4.344855022e-4,-21.55241581923
6.500000000000000,-46.82464350950,73.094394992011,-3.423953364e-4,-17.26870573102,-42.44361091002,69.881633826821,-3.423953366e-4,-17.26870573102,-46.82442595387,73.097865468492,-42.44369022632,69.768589693863,-42.44361091001,69.881633826826,-42.44369022632,69.768589693887,-5.076641944e-4,-23.34182967250
7.000000000000000,-46.20303076320,71.793574406687,-3.954568452e-4,-18.59696037913,-41.81082107801,68.337635793325,-3.954568451e-4,-18.59696037912,-46.20277841342,71.797293504388,-41.81091284553,68.215870800271,-41.81082107800,68.337635793346,-41.81091284552,68.215870800294,-5.862346961e-4,-25.12967169259
7.500000000000001,-45.62750900972,70.492785560474,-4.520453972e-4,-19.92519133883,-41.22325465164,66.794417422286,-4.520453960e-4,-19.92519133882,-45.62721927468,70.496749231355,-41.22335972554,66.663925885849,-41.22325465164,66.794417422341,-41.22335972554,66.663925885899,-6.701136099e-4,-26.91582751515
8.000000000000000,-45.09233588323,69.192030629820,-5.120828802e-4,-21.25339730267,-40.67516962805,65.252030848129,-5.120828784e-4,-21.25339730267,-45.09200616699,69.196234535164,-40.67528884935,65.112806657028,-40.67516962802,65.252030848191,-40.67528884932,65.112806657065,-7.592104878e-4,-28.70018415421
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 24.0
Wcoup = 400.0
3.000000000000000,-53.63048994244,82.182236523839,-6.659920510e-5,-7.968422699018,-49.78962524973,80.706068949489,-6.659920582e-5,-7.968422699014,-53.63044952707,82.183601093878,-49.78964192956,80.653904836233,-49.78962524975,80.706068949458,-49.78964192958,80.653904836179,-9.716766756e-5,-10.79047488426
3.500000000000000,-52.30235815770,80.878154975835,-9.008409045e-5,-9.296468202850,-48.45600964479,79.157982672858,-9.008409028e-5,-9.296468202858,-52.30230314742,80.879743232299,-48.45603232140,79.097118322575,-48.45600964477,79.157982672585,-48.45603232138,79.097118322337,-1.309288381e-4,-12.58701253511
4.000000000000000,-51.15498113333,79.574087338207,-1.170345601e-4,-10.62450241888,-47.30230569880,77.610295107469,-1.170345589e-4,-10.62450241888,-51.15490928047,79.575897546812,-47.30233527738,77.540727657930,-47.30230569882,77.610295107475,-47.30233527740,77.540727657909,-1.696279298e-4,-14.38268786710
4.500000000000000,-50.14606815702,78.270036414927,-1.474117465e-4,-11.95252349565,-46.28620353869,76.063062204115,-1.474117479e-4,-11.95252349565,-50.14597721229,78.272066606421,-46.28624091693,75.984788354866,-46.28620353868,76.063062204315,-46.28624091692,75.984788355089,-2.132220229e-4,-16.17737981846
5.000000000000000,-49.24672696506,76.966004046745,-1.811719243e-4,-13.28052996744,-45.37881360826,74.516339514732,-1.811719234e-4,-13.28052996744,-49.24661467681,76.968252011569,-45.37885967549,74.429355529337,-45.37881360827,74.516339514668,-45.37885967550,74.429355529237,-2.616629324e-4,-17.97096816593
5.500000000000000,-48.43635467013,75.661992396350,-2.182667263e-4,-14.60852030178,-44.55952947892,72.970182125564,-2.182667273e-4,-14.60852030179,-48.43621878469,75.664455677781,-44.55958511510,72.874483865063,-44.55952947891,72.970182125465,-44.55958511510,72.874483865006,-3.148971977e-4,-19.76333363306
6.000000000000000,-47.69974380762,74.358004480411,-2.586425540e-4,-15.93649288472,-43.81313544463,71.424644662042,-2.586425529e-4,-15.93649288472,-47.69958206942,74.360680379316,-43.81320151935,71.320227521534,-43.81313544462,71.424644662078,-43.81320151935,71.320227521564,-3.728661093e-4,-21.55435798097
6.500000000000000,-47.02534389399,73.054042590754,-3.022423415e-4,-17.26444619636,-43.12807584211,69.879781461275,-3.022423410e-4,-17.26444619635,-47.02515404360,73.056928166569,-43.12815321386,69.766640442153,-43.12807584210,69.879781461291,-43.12815321385,69.766640442142,-4.355066226e-4,-23.34392411094
7.000000000000000,-46.40417749951,71.750108214284,-3.490023776e-4,-18.59237874954,-42.49536758813,68.335645182576,-3.490023759e-4,-18.59237874954,-46.40395727467,71.753200286154,-42.49545710289,68.213774804542,-42.49536758813,68.335645182496,-42.49545710290,68.213774804451,-5.027482842e-4,-25.13191614186
7.500000000000001,-45.82913628728,70.446205845960,-3.988570611e-4,-19.92028882939,-41.90788878959,66.792289536160,-3.988570592e-4,-19.92028882938,-45.82888342187,70.449500997024,-41.90799128046,66.661683886132,-41.90788878957,66.792289536267,-41.90799128044,66.661683886198,-5.745194697e-4,-26.91821954686
8.000000000000000,-45.29447845090,69.142337642696,-4.517354008e-4,-21.24817519058,-41.35989744505,65.249766727037,-4.517354014e-4,-21.24817519059,-45.29419067446,69.145832214035,-41.36001373113,65.110419443732,-41.35989744505,65.249766727029,-41.36001373113,65.110419443746,-6.507422790e-4,-28.70272117970
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 26.0
Wcoup = 400.0
3.000000000000000,-53.75768160143,82.165225451969,-5.959574868e-5,-7.967014756379,-50.45331437476,80.705680271981,-5.959574834e-5,-7.967014756380,-53.75764647061,82.166353635483,-50.45333078045,80.653499630385,-50.45331437472,80.705680271872,-50.45333078043,80.653499630191,-8.424746116e-5,-10.79094249259
3.500000000000000,-52.42973286158,80.858291784077,-8.056262784e-5,-9.294826674648,-49.11973722514,79.157529702084,-8.056262717e-5,-9.294826674659,-52.42968504234,80.859604870233,-49.11975952879,79.096645839595,-49.11973722512,79.157529701773,-49.11975952878,79.096645839361,-1.133634483e-4,-12.58755583718
4.000000000000000,-51.28256506564,79.551371954954,-1.046149690e-4,-10.62262783532,-47.96607765473,77.609778063755,-1.046149690e-4,-10.62262783531,-51.28250260548,79.552868479486,-47.96610674640,77.540188019387,-47.96607765471,77.609778063879,-47.96610674637,77.540188019468,-1.467160834e-4,-14.38330583337
4.500000000000000,-50.27389152273,78.244468745674,-1.317169335e-4,-11.95041639362,-46.95002579213,76.062481342837,-1.317169335e-4,-11.95041639362,-50.27381246284,78.246147075636,-46.95006255444,75.984181699707,-46.95002579215,76.062481342747,-46.95006255446,75.984181699627,-1.842682478e-4,-16.17807127521
5.000000000000000,-49.37481584587,76.937583976306,-1.618283792e-4,-13.27819103393,-46.04269208313,74.515695125033,-1.618283795e-4,-13.27819103394,-49.37471822892,76.939442256479,-46.04273739040,74.428682009724,-46.04269208318,74.515695125115,-46.04273739045,74.428682009814,-2.259781851e-4,-17.97173179710
5.500000000000000,-48.56473957207,75.630719804614,-1.949046893e-4,-14.60595020131,-45.22347010135,72.969474528357,-1.949046880e-4,-14.60595020131,-48.56462143729,75.632755977495,-45.22352481857,72.873743655056,-45.22347010133,72.969474528337,-45.22352481855,72.873743655009,-2.717995422e-4,-19.76416798127
6.000000000000000,-47.82845285073,74.323879136821,-2.308965805e-4,-15.93369240572,-44.47714414308,71.423874214181,-2.308965796e-4,-15.93369240572,-47.82831223454,74.326090949741,-44.47720912493,71.319420808557,-44.47714414308,71.423874214162,-44.47720912492,71.319420808559,-3.216814898e-4,-21.55526144931
6.500000000000000,-47.15440623842,73.017064231140,-2.697515758e-4,-17.26141617162,-43.79215854772,69.878948569802,-2.697515762e-4,-17.26141617161,-47.15424117466,73.019449222759,-43.79223463783,69.765767457938,-43.79215854772,69.878948569794,-43.79223463784,69.765767457925,-3.755695056e-4,-23.34489496464
7.000000000000000,-46.53362260730,71.710276495912,-3.114109575e-4,-18.58912007167,-43.15953023484,68.334750225080,-3.114109575e-4,-18.58912007167,-46.53343112593,71.712832011998,-43.15961826442,68.212835733982,-43.15953023484,68.334750225057,-43.15961826441,68.212835733990,-4.334023598e-4,-25.13295251000
7.500000000000001,-45.95899318779,70.403520261937,-3.558144659e-4,-19.91680247672,-42.57213731447,66.791332989642,-3.558144661e-4,-19.91680247672,-45.95877331607,70.406243443491,-42.57223810190,66.660678996410,-42.57213731447,66.791332989662,-42.57223810189,66.660678996407,-4.951182900e-4,-26.91931942441
8.000000000000000,-45.42477719637,69.096797704524,-4.028968038e-4,-21.24446217389,-42.02423778847,65.248749100164,-4.028968040e-4,-21.24446217389,-45.42452695648,69.099685497039,-42.02435213821,65.109349022793,-42.02423778847,65.248749100150,-42.02435213822,65.109349022798,-5.606498651e-4,-28.70388242962
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 30.0
Wcoup = 400.0
3.000000000000000,-53.94132239253,82.138091610145,-4.902453273e-5,-7.964934508685,-51.70759471701,80.705261102426,-4.902453335e-5,-7.964934508694,-53.94129557433,82.138867851029,-51.70761074254,80.653025688816,-51.70759471704,80.705261102534,-51.70761074258,80.653025688967,-6.461893414e-5,-10.79145631159
3.500000000000000,-52.61366157325,80.826609383774,-6.619074945e-5,-9.292401334574,-50.37409438633,79.157041719214,-6.619074927e-5,-9.292401334569,-52.61362506875,80.827512826000,-50.37411617275,79.096093503882,-50.37409438631,79.157041719231,-50.37411617272,79.096093503892,-8.667817334e-5,-12.58815112900
4.000000000000000,-51.46682616798,79.515140301491,-8.586868307e-5,-10.61985814358,-49.22052346037,77.609221745117,-8.586868171e-5,-10.61985814357,-51.46677848435,79.516169943197,-49.22055187676,77.539557568970,-49.22052346035,77.609221745238,-49.22055187673,77.539557569089,-1.119090329e-4,-14.38398068554
4.500000000000000,-50.45852743083,78.203686908608,-1.080272104e-4,-11.94730324708,-48.20457207085,76.061857235065,-1.080272109e-4,-11.94730324709,-50.45846707191,78.204841601797,-48.20460797895,75.983473450915,-48.20457207088,76.061857235204,-48.20460797897,75.983473451068,-1.402831289e-4,-16.17882350820
5.000000000000000,-49.55986984798,76.892250841942,-1.326314321e-4,-13.27473542771,-47.29735066694,74.515003851911,-1.326314309e-4,-13.27473542771,-49.55979531805,76.893529311657,-47.29739492023,74.427896312430,-47.29735066689,74.515003851914,-47.29739492019,74.427896312385,-1.717685575e-4,-17.97255896721
5.500000000000000,-48.75025869597,75.580834301858,-1.596425882e-4,-14.60215315964,-46.47825282642,72.968716778897,-1.596425878e-4,-14.60215315965,-48.75016849603,75.582235127490,-46.47830626915,72.872880899324,-46.47825282643,72.968716778972,-46.47830626915,72.872880899417,-2.063299648e-4,-19.76506738341
6.000000000000000,-48.01448248110,74.269439876984,-1.890178304e-4,-15.92955509077,-45.73206284994,71.423050744123,-1.890178298e-4,-15.92955509078,-48.01437510952,74.270961498958,-45.73212631608,71.318481428000,-45.73206284995,71.423050744116,-45.73212631609,71.318481427980,-2.439285426e-4,-21.55623011992
6.500000000000000,-47.34099255448,72.958069677052,-2.207116664e-4,-17.25693983018,-45.04722508172,69.878060252511,-2.207116669e-4,-17.25693983018,-47.34086650787,72.959710395979,-45.04729939434,69.764751964603,-45.04722508172,69.878060252482,-45.04729939435,69.764751964603,-2.845228649e-4,-23.34592968529
7.000000000000000,-46.72081142201,71.646724854326,-2.546729771e-4,-18.58430606475,-44.41475644634,68.333797863881,-2.546729772e-4,-18.58430606474,-46.72066519351,71.648482840236,-44.41484241610,68.211744551279,-44.41475644634,68.333797863900,-44.41484241610,68.211744551285,-3.280658178e-4,-25.13404981094
7.500000000000001,-46.14683043533,70.335409409301,-2.908495732e-4,-19.91165227282,-43.82753505967,66.790317593704,-2.908495725e-4,-19.91165227283,-46.14666251377,70.337282693809,-43.82763348456,66.659512717838,-43.82753505967,66.790317593711,-43.82763348456,66.659512717846,-3.745107527e-4,-26.92047558843
8.000000000000000,-45.61331028378,69.024125387253,-3.291847660e-4,-21.23897729604,-43.27981892967,65.247671745098,-3.291847663e-4,-21.23897729603,-45.61311915545,69.026111864941,-43.27993059386,65.108108282206,-43.27981892967,65.247671745200,-43.27993059386,65.108108282339,-4.238063214e-4,-28.70509349632
R 50.00000
