R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
5.500000000000000,-47.46134901068,75.962817136456,-4.618284902e-4,-14.63249391779,-40.58149179389,70.925409090201,-4.618284892e-4,-14.63249391780,-47.46102092760,75.967761337148,-40.58155907805,70.823113317549,-40.58149179386,70.925409090277,-40.58155907801,70.823113317592,-7.728497333e-4,-23.86128392855
6.000000000000000,-46.72144667855,74.684739319208,-5.469625691e-4,-15.96259394393,-39.84421173122,69.203739841397,-5.469625695e-4,-15.96259394393,-46.72105720616,74.690077292803,-39.84429165613,69.092123110652,-39.84421173121,69.203739841335,-39.84429165613,69.092123110608,-9.145667123e-4,-26.00542997591
6.500000000000000,-46.04347928335,73.406313601653,-6.386740201e-4,-17.29266176606,-39.16898371934,67.485214890816,-6.386740204e-4,-17.29266176605,-46.04302341937,73.412031274372,-39.16907733070,67.364271565719,-39.16898371934,67.485214890918,-39.16907733070,67.364271565794,-1.067148352e-3,-28.14320065705
7.000000000000000,-45.41846761712,72.127517171014,-7.367739802e-4,-18.62269521345,-38.54680683404,65.770062804207,-7.367739795e-4,-18.62269521345,-45.41794043509,72.133599465380,-38.54691516410,65.639786742305,-38.54680683402,65.770062804275,-38.54691516408,65.639786742347,-1.230276862e-3,-30.27413037784
7.500000000000001,-44.83930693492,70.848332396371,-8.410650938e-4,-19.95269175246,-37.97054024598,64.058505715227,-8.410650940e-4,-19.95269175246,-44.83870358905,70.854763293722,-37.97066431285,63.918890275058,-37.97054024598,64.058505715144,-37.97066431286,63.918890274996,-1.403620076e-3,-32.39776829556
8.000000000000000,-44.30025698155,69.568740213249,-9.513390063e-4,-21.28264949772,-37.43442200031,62.350757560209,-9.513390069e-4,-21.28264949771,-44.29957270891,69.575502765906,-37.43456280696,62.201795582786,-37.43442200031,62.350757560280,-37.43456280696,62.201795582863,-1.586828820e-3,-34.51367896115
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 16.0
Wcoup = 400.0
3.000000000000000,-53.01888777155,82.303188885507,-1.169716034e-4,-7.977120171650,-46.68790310749,79.570461571662,-1.169716026e-4,-7.977120171659,-53.01880509370,82.305351011634,-46.68792234272,79.514744538547,-46.68790310746,79.570461571625,-46.68792234268,79.514744538478,-1.934657587e-4,-13.06524973920
3.500000000000000,-51.68936965001,81.018919787626,-1.584117348e-4,-9.306602339974,-45.35963878203,77.836407742244,-1.584117348e-4,-9.306602339975,-51.68925727832,81.021426588063,-45.35966493503,77.771397262439,-45.35963878202,77.836407742210,-45.35966493502,77.771397262429,-2.612771680e-4,-15.23434158638
4.000000000000000,-50.54040556527,79.734472662744,-2.059270197e-4,-10.63606720641,-44.21208211890,76.104259028918,-2.059270195e-4,-10.63606720641,-50.54025903423,79.737317004401,-44.21211623533,76.029951717078,-44.21208211888,76.104259029013,-44.21211623531,76.029951717150,-3.389244928e-4,-17.39956992506
4.500000000000000,-49.52969049316,78.449824657834,-2.594151439e-4,-11.96551242475,-43.20291178068,74.374274695484,-2.594151431e-4,-11.96551242475,-49.52950537561,78.452998430864,-43.20295489827,74.290666688103,-43.20291178066,74.374274695588,-43.20295489825,74.290666688182,-4.262373658e-4,-19.56040850522
5.000000000000000,-48.62834275266,77.164953953819,-3.187615567e-4,-13.29493563742,-42.30322536117,72.646709019243,-3.187615577e-4,-13.29493563742,-48.62811467017,77.168448106348,-42.30327850864,72.553795947917,-42.30322536118,72.646709019202,-42.30327850865,72.553795947871,-5.230258585e-4,-21.71634105503
5.500000000000000,-47.81575573496,75.879839004301,-3.838403302e-4,-14.62433474999,-41.49240224576,70.921810721445,-3.838403314e-4,-14.62433475000,-47.81548035830,75.883643569712,-41.49246644190,70.819587735788,-41.49240224576,70.921810721330,-41.49246644190,70.819587735689,-6.290812432e-4,-23.86686236776
6.000000000000000,-47.07672835728,74.594461183212,-4.545138389e-4,-15.95370737288,-40.75521126063,69.199822505820,-4.545138387e-4,-15.95370737288,-47.07640141219,74.598565308865,-40.75528751309,69.088284218839,-40.75521126064,69.199822505867,-40.75528751310,69.088284218890,-7.441772378e-4,-26.01147930077
6.500000000000000,-46.39971005756,73.308801646748,-5.306352865e-4,-17.28305141900,-40.08008005418,67.480980708898,-5.306352879e-4,-17.28305141900,-46.39932732718,73.313193617083,-40.08016935873,67.360121237572,-40.08008005419,67.480980708845,-40.08016935875,67.360121237553,-8.680715093e-4,-28.14971174325
7.000000000000000,-45.77572278161,72.022841934055,-6.120458876e-4,-18.61236491439,-39.45800769817,65.765514012571,-6.120458874e-4,-18.61236491440,-45.77528010952,72.027509194759,-39.45811103740,65.635326942771,-39.45800769817,65.765514012518,-39.45811103740,65.635326942695,-1.000504542e-3,-30.28109347264
7.500000000000001,-45.19766151288,70.736568325244,-6.985801255e-4,-19.94164556640,-38.88185335897,64.053644767355,-6.985801270e-4,-19.94164556640,-45.19715480665,70.741497527552,-38.88197170153,63.914123162059,-38.88185335898,64.053644767401,-38.88197170153,63.914123162122,-1.141205635e-3,-32.40517304658
8.000000000000000,-44.65978523388,69.449965455602,-7.900630120e-4,-21.27089171403,-38.34585507733,62.345587068118,-7.900630107e-4,-21.27089171403,-44.65921046668,69.455142475487,-38.34598937699,62.196723460663,-38.34585507732,62.345587068221,-38.34598937698,62.196723460740,-1.289889996e-3,-34.52151444604
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 18.0
Wcoup = 400.0
3.000000000000000,-53.24964052625,82.263511496009,-9.914205430e-5,-7.973959496993,-47.54680911359,79.569613865573,-9.914205427e-5,-7.973959496999,-53.24957118648,82.265169505734,-47.54682775684,79.513910342799,-47.54680911358,79.569613865777,-47.54682775683,79.513910343015,-1.600498410e-4,-13.06673662291
3.500000000000000,-51.92054262423,80.972674713137,-1.341987652e-4,-9.302918604240,-46.21859292508,77.835419878725,-1.341987673e-4,-9.302918604243,-51.92044837456,80.974596036754,-46.21861827254,77.770424867440,-46.21859292514,77.835419878270,-46.21861827260,77.770424867049,-2.159029548e-4,-15.23606773813
4.000000000000000,-50.77206349615,79.681693548183,-1.743844920e-4,-10.63186209342,-45.07109180947,76.103131525305,-1.743844920e-4,-10.63186209342,-50.77194058603,79.683872251838,-45.07112487410,76.028841505950,-45.07109180951,76.103131525453,-45.07112487414,76.028841506126,-2.798230539e-4,-17.40153145114
4.500000000000000,-49.76189972891,78.390549467551,-2.196118495e-4,-11.96078780179,-44.06198443139,74.373008145989,-2.196118496e-4,-11.96078780178,-49.76174444078,78.392978794947,-44.06202621823,74.289419100784,-44.06198443139,74.373008145945,-44.06202621822,74.289419100754,-3.516694156e-4,-19.56260099087
5.000000000000000,-48.86116598702,77.099224722169,-2.697831535e-4,-13.28969366004,-43.16236838699,72.645304093596,-2.697831543e-4,-13.28969366005,-48.86097463927,77.101897147735,-43.16241989217,72.552411475777,-43.16236838699,72.645304093526,-43.16241989217,72.552411475732,-4.312851573e-4,-21.71875957819
5.500000000000000,-48.04925757804,75.807701915056,-3.247908907e-4,-14.61857773552,-42.35162306434,70.920268161423,-3.247908900e-4,-14.61857773552,-48.04902653140,75.810609151441,-42.35168527412,70.818066928464,-42.35162306431,70.920268161536,-42.35168527409,70.818066928539,-5.184979382e-4,-23.86950151411
6.000000000000000,-47.31097260678,74.515966158888,-3.845175295e-4,-15.94743786027,-41.61451729252,69.198143131956,-3.845175300e-4,-15.94743786027,-47.31069826358,74.519099173944,-41.61459118211,69.086627678634,-41.61451729254,69.198143131906,-41.61459118213,69.086627678608,-6.131209279e-4,-26.01433317969
6.500000000000000,-46.63476024284,73.224002207973,-4.488378074e-4,-17.27627214383,-40.93947872326,67.479165429950,-4.488378062e-4,-17.27627214383,-46.63443905257,73.227351247705,-40.93956525610,67.358329642125,-40.93947872323,67.479165429979,-40.93956525607,67.358329642130,-7.149541727e-4,-28.15277400511
7.000000000000000,-46.01164290014,71.931795066310,-5.176158878e-4,-18.60507877510,-40.31750643176,65.763563760168,-5.176158876e-4,-18.60507877510,-46.01127136037,71.935349675055,-40.31760655811,65.633400971282,-40.31750643177,65.763563760311,-40.31760655812,65.633400971411,-8.237832123e-4,-30.28435732743
7.500000000000001,-45.43451559503,70.639334103121,-5.907104719e-4,-19.93385563448,-39.74145958831,64.051560605014,-5.907104718e-4,-19.93385563448,-45.43409025402,70.643083165421,-39.74157424468,63.912063600730,-39.74145958831,64.051560605008,-39.74157424469,63.912063600736,-9.393848961e-4,-32.40863128277
8.000000000000000,-44.89763683902,69.346606943269,-6.679719694e-4,-21.26260122808,-39.20557623787,62.343370129506,-6.679719692e-4,-21.26260122807,-44.89715429839,69.350538683872,-39.20570634598,62.194531154685,-39.20557623786,62.343370129517,-39.20570634597,62.194531154680,-1.061524203e-3,-34.52515945050
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 20.0
Wcoup = 400.0
3.000000000000000,-53.43426102603,82.230712642816,-8.518588408e-5,-7.971492596541,-48.36372708549,79.568922983983,-8.518588389e-5,-7.971492596542,-53.43420256898,82.231979632900,-48.36374526630,79.513241665188,-48.36372708549,79.568922983986,-48.36374526629,79.513241665187,-1.338484533e-4,-13.06794169008
3.500000000000000,-52.10550996661,80.934443743267,-1.152462072e-4,-9.300043440629,-47.03555971125,77.834615356480,-1.152462073e-4,-9.300043440624,-52.10543050688,80.935911008043,-47.03558442944,77.769645964294,-47.03555971121,77.834615356493,-47.03558442941,77.769645964302,-1.803254094e-4,-15.23746573972
4.000000000000000,-50.95742893300,79.638056634522,-1.496951615e-4,-10.62858001494,-45.88811492030,76.102214053108,-1.496951612e-4,-10.62858001494,-50.95732530336,79.639719206459,-45.88814716331,76.027952940124,-45.88811492029,76.102214053168,-45.88814716329,76.027952940205,-2.334826428e-4,-17.40311878326
4.500000000000000,-49.94771686285,78.341536183664,-1.884571438e-4,-11.95710029348,-44.87907137760,74.371978510590,-1.884571446e-4,-11.95710029347,-49.94758592583,78.343388421019,-44.87911212495,74.288421508843,-44.87907137760,74.371978510736,-44.87911212495,74.288421508965,-2.932027343e-4,-19.56437356781
5.000000000000000,-49.04748853512,77.044867994928,-2.314477041e-4,-13.28560236687,-43.97952667986,72.644163178124,-2.314477039e-4,-13.28560236686,-49.04732718216,77.046903608273,-43.97957690227,72.551305572065,-43.97952667989,72.644163178175,-43.97957690230,72.551305572112,-3.593548188e-4,-21.72071284502
5.500000000000000,-48.23613815884,75.748037785522,-2.785738771e-4,-14.61408448365,-43.16886021563,70.919016944960,-2.785738774e-4,-14.61408448365,-48.23594331354,75.750249829946,-43.16892087397,70.816853500893,-43.16886021563,70.919016945132,-43.16892087397,70.816853501083,-4.317952225e-4,-23.87163046047
6.000000000000000,-47.49846338032,74.451033525317,-3.297339337e-4,-15.94254464798,-42.43184081459,69.196782686062,-3.297339341e-4,-15.94254464798,-47.49823200252,74.453414444757,-42.43191285878,69.085307590732,-42.43184081460,69.196782685935,-42.43191285879,69.085307590630,-5.103681561e-4,-26.01663235526
6.500000000000000,-46.82291351517,73.153842788275,-3.848195594e-4,-17.27098111566,-41.75689612916,67.477696935059,-3.848195603e-4,-17.27098111567,-46.82264260180,73.156384420775,-41.75698049741,67.356903850373,-41.75689612917,67.477696935008,-41.75698049743,67.356903850345,-5.949070328e-4,-28.15523753521
7.000000000000000,-46.20051169369,71.856453306591,-4.437130131e-4,-18.59939219347,-41.13502523568,65.761988433919,-4.437130133e-4,-18.59939219348,-46.20019828141,71.859146896870,-41.13512285311,65.631870447562,-41.13502523569,65.761988433931,-41.13512285312,65.631870447591,-6.852328770e-4,-30.28697893057
7.500000000000001,-45.62415264014,70.558856790427,-5.062920568e-4,-19.92777590794,-40.55908730530,64.049879809976,-5.062920582e-4,-19.92777590794,-45.62379380624,70.561693027701,-40.55919908335,63.910429443002,-40.55908730530,64.049879810011,-40.55919908336,63.910429443060,-7.811599492e-4,-32.41140428819
8.000000000000000,-45.08809480310,69.261043209124,-5.724271169e-4,-21.25613088537,-40.02332038441,62.341585316136,-5.724271174e-4,-21.25613088535,-45.08768766706,69.264012233570,-40.02344721983,62.192794531695,-40.02332038442,62.341585316163,-40.02344721984,62.192794531726,-8.824924304e-4,-34.52807681681
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 22.0
Wcoup = 400.0
3.000000000000000,-53.58729967424,82.203935709234,-7.418752038e-5,-7.969500082196,-49.13632132580,79.568532557661,-7.418752146e-5,-7.969500082198,-53.58724999219,82.204905387657,-49.13633914769,79.512832872206,-49.13632132581,79.568532557410,-49.13633914770,79.512832871958,-1.132157941e-4,-13.06860227641
3.500000000000000,-52.25883679140,80.903229519338,-1.003105680e-4,-9.297721095025,-47.80820233498,77.834161271543,-1.003105688e-4,-9.297721095038,-52.25876925388,80.904351636473,-47.80822656480,77.769170151515,-47.80820233499,77.834161270951,-47.80822656481,77.769170150952,-1.523096912e-4,-15.23822985268
4.000000000000000,-51.11108386216,79.602425397577,-1.302388975e-4,-10.62592894143,-46.66081337274,76.101696950869,-1.302388978e-4,-10.62592894144,-51.11099577856,79.603695773062,-46.66084497810,76.027410621893,-46.66081337273,76.101696950487,-46.66084497809,76.027410621475,-1.969921061e-4,-17.40398342832
4.500000000000000,-50.10174572233,78.301511212071,-1.639062965e-4,-11.95412163819,-45.65183310455,74.371399127448,-1.639062958e-4,-11.95412163819,-50.10163442165,78.302925088926,-45.65187304522,74.287813265643,-45.65183310456,74.371399127527,-45.65187304523,74.287813265758,-2.471640489e-4,-19.56533534981
5.000000000000000,-49.20193438723,77.000474914846,-2.012387629e-4,-13.28229745829,-44.75235912825,72.643522344172,-2.012387642e-4,-13.28229745829,-49.20179722400,77.002026982514,-44.75240835520,72.550632050423,-44.75235912824,72.643522344065,-44.75240835520,72.550632050326,-3.027152662e-4,-21.72176797850
5.500000000000000,-48.39104550914,75.699304775824,-2.421548432e-4,-14.61045474348,-43.94177083304,70.918315572825,-2.421548432e-4,-14.61045474349,-48.39087986435,75.700989196574,-43.94183028749,70.816115420809,-43.94177083306,70.918315572832,-43.94183028751,70.816115420792,-3.635247198e-4,-23.87277478107
6.000000000000000,-47.65387485485,74.397990972821,-2.865653753e-4,-15.93859167017,-43.20483705013,69.196021778313,-2.865653757e-4,-15.93859167017,-47.65367813952,74.399801369974,-43.20490766238,69.084505735753,-43.20483705012,69.196021778337,-43.20490766236,69.084505735769,-4.294611770e-4,-26.01786133177
6.500000000000000,-46.97887311102,73.096523339532,-3.343754584e-4,-17.26670657693,-42.52998543327,67.476877596677,-3.343754586e-4,-17.26670657694,-46.97864276566,73.098452835067,-42.53006812198,67.356039093278,-42.52998543327,67.476877596569,-42.53006812198,67.356039093161,-5.003844344e-4,-28.15654628347
7.000000000000000,-46.35706352579,71.794891631590,-3.854816498e-4,-18.59479787481,-41.90821506036,65.761111798669,-3.854816488e-4,-18.59479787481,-46.35679702429,71.796932842272,-41.90831073114,65.630943666751,-41.90821506034,65.761111798756,-41.90831073113,65.630943666809,-5.761435650e-4,-30.28836222653
7.500000000000001,-45.78133984210,70.493089361583,-4.397768798e-4,-19.92286373130,-41.33238510439,64.048947153789,-4.397768799e-4,-19.92286373130,-45.78103469117,70.495234437522,-41.33249464930,63.909441636794,-41.33238510438,64.048947153720,-41.33249464929,63.909441636750,-6.565824276e-4,-32.41285658338
8.000000000000000,-45.24596147748,69.191108335871,-4.971473627e-4,-21.25090283544,-40.79673361371,62.340597993696,-4.971473633e-4,-21.25090283544,-45.24561521880,69.193348961561,-40.79685791015,62.191746763312,-40.79673361373,62.340597993692,-40.79685791017,62.191746763334,-7.415361878e-4,-34.52959225309
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 24.0
Wcoup = 400.0
3.000000000000000,-53.76585334025,82.183327140277,-6.527783386e-5,-7.967622852358,-49.86108722068,79.567674080123,-6.527783480e-5,-7.967622852355,-53.76581044359,82.184077785136,-49.86110467143,79.511892174769,-49.86108722078,79.567674079839,-49.86110467152,79.511892174520,-9.692836186e-5,-13.06983925989
3.500000000000000,-52.43762799905,80.879196567284,-8.821140251e-5,-9.295532831569,-48.53301813837,77.833162739403,-8.821140278e-5,-9.295532831565,-52.43756968416,80.880064481867,-48.53304186329,77.768075363092,-48.53301813833,77.833162739515,-48.53304186326,77.768075363163,-1.301941257e-4,-15.23966506417
4.000000000000000,-51.29014505323,79.574983426207,-1.144778253e-4,-10.62343055041,-47.38568675113,76.100559743563,-1.144778249e-4,-10.62343055041,-51.29006899407,79.575965023896,-47.38571769745,76.026162977878,-47.38568675110,76.100559743771,-47.38571769742,76.026162978042,-1.681866821e-4,-17.40561325397
4.500000000000000,-50.28111515013,78.270677763615,-1.440185024e-4,-11.95131404847,-46.37677171983,74.370124815047,-1.440185027e-4,-11.95131404847,-50.28101903942,78.271768993048,-46.37681082699,74.286414166288,-46.37677171980,74.370124815361,-46.37681082696,74.286414166639,-2.108216139e-4,-19.56715569332
5.000000000000000,-49.38164687287,76.966269285554,-1.767679794e-4,-13.27918176919,-45.47737063694,72.642112688306,-1.767679793e-4,-13.27918176919,-49.38152842375,76.967465600322,-45.47741883569,72.549083053107,-45.47737063694,72.642112688275,-45.47741883569,72.549083053072,-2.580049868e-4,-21.72377427446
5.500000000000000,-48.57113855324,75.661748283738,-2.126541832e-4,-14.60703210001,-44.66686288591,70.916772512880,-2.126541851e-4,-14.60703210002,-48.57099550124,75.663044686586,-44.66692109731,70.814418247422,-44.66686288592,70.916772512846,-44.66692109732,70.814418247413,-3.096336582e-4,-23.87496200958
6.000000000000000,-47.83438401028,74.357106476098,-2.515981537e-4,-15.93486336332,-43.93001729174,69.194347430886,-2.515981530e-4,-15.93486336331,-47.83421411606,74.358497525429,-43.93008642607,69.082662265818,-43.93001729172,69.194347430927,-43.93008642605,69.082662265823,-3.655958636e-4,-26.02022403359
6.500000000000000,-47.15983405780,73.052335382240,-2.935159687e-4,-17.26267399345,-43.25526150170,67.475074272511,-2.935159684e-4,-17.26267399346,-47.15963510704,73.053815191567,-43.25534245773,67.354051377002,-43.25526150170,67.475074272575,-43.25534245772,67.354051377056,-4.257722855e-4,-28.15907857712
7.000000000000000,-46.53851280990,71.747426308237,-3.383158569e-4,-18.59046246888,-42.63359458679,65.759181922275,-3.383158563e-4,-18.59046246887,-46.53828261615,71.748988564712,-42.63368825031,65.628813842137,-42.63359458680,65.759181922450,-42.63368825031,65.628813842275,-4.900341827e-4,-30.29105782591
7.500000000000001,-45.96331348164,70.442374105108,-3.859030910e-4,-19.91822706311,-42.05787571291,64.046893369722,-3.859030911e-4,-19.91822706312,-45.96304988620,70.444012101659,-42.05798295633,63.907172046146,-42.05787571291,64.046893369657,-42.05798295633,63.907172046097,-5.582488471e-4,-32.41570881600
8.000000000000000,-45.42849578905,69.137171982094,-4.361768512e-4,-21.24596653367,-41.52234292100,62.338423107042,-4.361768520e-4,-21.24596653366,-45.42819666291,69.138878601419,-41.52246460219,62.189339885613,-41.52234292100,62.338423107055,-41.52246460219,62.189339885645,-6.302759920e-4,-34.53259407961
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 26.0
Wcoup = 400.0
3.000000000000000,-53.87528242683,82.164819699317,-5.812372085e-5,-7.966303748585,-50.56391868078,79.567379403112,-5.812372125e-5,-7.966303748585,-53.87524550966,82.165390923280,-50.56393589817,79.511556166414,-50.56391868076,79.567379402781,-50.56393589815,79.511556166062,-8.352837444e-5,-13.07031857076
3.500000000000000,-52.54725888910,80.857619145069,-7.849643422e-5,-9.293995351641,-49.23589807462,77.832820766626,-7.849643570e-5,-9.293995351647,-52.54720870154,80.858278909080,-49.23592148206,77.767684862608,-49.23589807469,77.832820766554,-49.23592148212,77.767684862650,-1.119995219e-4,-15.24021837981
4.000000000000000,-51.40000652827,79.550349182976,-1.018227299e-4,-10.62167540113,-48.08862261897,76.100171297434,-1.018227311e-4,-10.62167540114,-51.39994106752,79.551094433523,-48.08865315080,76.025718683193,-48.08862261894,76.100171297413,-48.08865315077,76.025718683150,-1.444886657e-4,-17.40623789509
4.500000000000000,-50.39123986836,78.243001743446,-1.280501796e-4,-11.94934196606,-47.07977097344,74.369690836646,-1.280501801e-4,-11.94934196605,-50.39115714796,78.243829037357,-47.07980955628,74.285916863114,-47.07977097343,74.369690836406,-47.07980955627,74.285916862868,-1.809234930e-4,-19.56784862270
5.000000000000000,-49.49206314220,76.935567902862,-1.571201966e-4,-13.27699365835,-46.18044072952,72.641634236753,-1.571201948e-4,-13.27699365834,-49.49196119177,76.936473380776,-46.18048828135,72.548533610571,-46.18044072949,72.641634236713,-46.18048828133,72.548533610503,-2.212235433e-4,-21.72453210598
5.500000000000000,-48.68187905809,75.628039823242,-1.889682810e-4,-14.60462885892,-45.37001126924,70.916250749687,-1.889682823e-4,-14.60462885891,-48.68175592687,75.629019230158,-45.37006869839,70.813817633694,-45.37001126926,70.916250749666,-45.37006869841,70.813817633683,-2.653004802e-4,-23.87578101866
6.000000000000000,-47.94547883123,74.320410492369,-2.235236935e-4,-15.93224602742,-44.63325141675,69.193783626961,-2.235236932e-4,-15.93224602742,-47.94533258809,74.321459204505,-44.63331962079,69.082011532742,-44.63325141677,69.193783626960,-44.63331962081,69.082011532727,-3.130586245e-4,-26.02110016897
6.500000000000000,-47.27131410871,73.012672921410,-2.607113592e-4,-17.25984365518,-43.95858881835,67.474469823501,-2.607113586e-4,-17.25984365518,-47.27114284633,73.013785932751,-43.95866868341,67.353351681974,-43.95858881834,67.474469823564,-43.95866868341,67.353351682040,-3.643959138e-4,-28.16000747198
7.000000000000000,-46.65040910775,71.704819665221,-3.004488950e-4,-18.58742028986,-43.33702254375,65.758538264882,-3.004488953e-4,-18.58742028985,-46.65021094002,71.705991616427,-43.33711494305,65.628066364628,-43.33702254375,65.758538264884,-43.33711494304,65.628066364627,-4.192019836e-4,-30.29203481109
7.500000000000001,-46.07565640040,70.396846728887,-3.426515362e-4,-19.91497429660,-42.76141175811,64.046212102008,-3.426515349e-4,-19.91497429661,-46.07542946511,70.398071912324,-42.76151755153,63.906378103206,-42.76141175809,64.046212101983,-42.76151755152,63.906378103208,-4.773634834e-4,-32.41672893347
8.000000000000000,-45.54131652906,69.088748485933,-3.872288447e-4,-21.24250447017,-42.22599450143,62.337705920789,-3.872288452e-4,-21.24250447016,-45.54105898923,69.090020852541,-42.22611453440,62.188500874330,-42.22599450143,62.337705920791,-42.22611453439,62.188500874328,-5.387603971e-4,-34.53365209591
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S13],ANG[S13],DB[S21],ANG[S21],DB[S22],ANG[S22],DB[S23],ANG[S23],DB[S31],ANG[S31],DB[S32],ANG[S32],DB[S33],ANG[S33]
gap = 8.0
Line = 20.0
td = 30.0
Wcoup = 400.0
3.000000000000000,-54.03113600068,82.136011569942,-4.747587620e-5,-7.964368646970,-51.88761441089,79.567149642894,-4.747587665e-5,-7.964368646970,-54.03110830535,82.136333015839,-51.88763131397,79.511228329717,-51.88761441090,79.567149643005,-51.88763131398,79.511228329852,-6.348724830e-5,-13.07074863789
3.500000000000000,-52.70342639923,80.824032202986,-6.403730268e-5,-9.291739925294,-50.55968972185,77.832555960558,-6.403730316e-5,-9.291739925294,-52.70338874673,80.824402382529,-50.55971270165,77.767305028297,-50.55968972183,77.832555960663,-50.55971270164,77.767305028391,-8.478788196e-5,-15.24071018205
4.000000000000000,-51.55653606165,79.512003386234,-8.298800601e-5,-10.61910064556,-49.41252493663,76.099872921030,-8.298800562e-5,-10.61910064558,-51.55648694700,79.512420093691,-49.41255491019,76.025288063564,-49.41252493663,76.099872920544,-49.41255491019,76.025288063126,-1.090468309e-4,-17.40678690219
4.500000000000000,-50.54817704227,78.199919329803,-1.042847592e-4,-11.94644906271,-48.40379871443,74.369360569777,-1.042847594e-4,-11.94644906272,-50.54811497464,78.200380054114,-48.40383659110,74.285436828070,-48.40379871445,74.369360569706,-48.40383659112,74.285436827974,-1.362098756e-4,-19.56844969866
5.000000000000000,-49.64945437238,76.887773719440,-1.278793310e-4,-13.27378391180,-47.50460864560,72.641273967963,-1.278793311e-4,-13.27378391181,-49.64937787187,76.888275666475,-47.50465532617,72.548005682005,-47.50460864560,72.641273967880,-47.50465532618,72.548005681989,-1.662168217e-4,-21.72517952490
5.500000000000000,-48.83977419085,75.575561047972,-1.537184667e-4,-14.60110362685,-46.69433411109,70.915862552514,-1.537184647e-4,-14.60110362685,-48.83968179112,75.576101135304,-46.69439048672,70.813243495912,-46.69433411108,70.915862552519,-46.69439048672,70.813243495907,-1.990016573e-4,-23.87646848195
6.000000000000000,-48.10392582471,74.263276530681,-1.817438113e-4,-15.92840682491,-45.95774393461,69.193369771898,-1.817438098e-4,-15.92840682491,-48.10381607461,74.263851405527,-45.95781088580,69.081393012998,-45.95774393460,69.193369771887,-45.95781088580,69.081393012951,-2.344928722e-4,-26.02182082434
6.500000000000000,-47.43036145486,72.950915176181,-2.118934345e-4,-17.25569209640,-45.28326576143,67.474032801797,-2.118934356e-4,-17.25569209640,-47.43023291892,72.951521212006,-45.28334415735,67.352690802049,-45.28326576144,67.474032801765,-45.28334415736,67.352690802025,-2.726143682e-4,-28.16075393381
7.000000000000000,-46.81010454867,71.638471504662,-2.440991298e-4,-18.58295811763,-44.66189866153,65.758080625264,-2.440991298e-4,-18.58295811763,-46.80995580861,71.639104814919,-44.66198935841,65.627365155616,-44.66189866151,65.758080625300,-44.66198935839,65.627365155629,-3.132833988e-4,-30.29279918169
7.500000000000001,-46.23604749909,70.325943170928,-2.782909555e-4,-19.91020336836,-44.08650179982,64.045736693684,-2.782909569e-4,-19.91020336837,-46.23587715293,70.326599626068,-44.08660564074,63.905638859788,-44.08650179984,64.045736693747,-44.08660564076,63.905638859882,-3.564157336e-4,-32.41750282539
8.000000000000000,-45.70245197821,69.013326271519,-3.143940462e-4,-21.23742670202,-43.55131321663,62.337215763324,-3.143940472e-4,-21.23742670202,-45.70225864237,69.014001498533,-43.55143103027,62.187726020218,-43.55131321664,62.337215763328,-43.55143103028,62.187726020235,-4.019218742e-4,-34.53442665549
R 50.00000
